PriceTomorow,Open,High,Low,Vol.,Change,Date,Price
1240.90,1238.10,1257.00,1235.60,41.34,0.0093,21-Apr-17,
1249.60,1215.20,1246.60,1210.70,55.20,0.0188,20-Apr-17,
1238.10,1206.10,1218.20,1194.10,43.35,0.0076,19-Apr-17,
1215.20,1194.00,1213.90,1191.10,52.75,0.0101,18-Apr-17,
1206.10,1176.80,1203.00,1172.80,46.48,0.0146,17-Apr-17,
1194.00,1177.00,1188.00,1166.70,18.93,-0.0002,16-Apr-17,
1176.80,1177.30,1194.80,841.50,28.39,-0.0003,15-Apr-17,
1177.00,1176.20,1195.40,1162.20,47.22,0.0010,14-Apr-17,
1177.30,1212.50,1218.70,1150.30,66.05,-0.0300,13-Apr-17,
1176.20,1220.70,1225.50,1207.40,44.78,-0.0067,12-Apr-17,
1212.50,1206.70,1229.60,1195.80,37.40,0.0116,11-Apr-17,
1220.70,1204.30,1214.90,1194.80,40.01,0.0020,10-Apr-17,
1206.70,1180.80,1215.10,1174.00,45.35,0.0200,9-Apr-17,
1204.30,1190.50,1198.20,1166.70,33.18,-0.0082,8-Apr-17,
1180.80,1188.70,1201.20,1173.20,59.75,0.0015,7-Apr-17,
1190.50,1129.90,1201.60,1130.50,92.36,0.0521,6-Apr-17,
1188.70,1141.80,1143.80,1110.10,69.47,-0.0104,5-Apr-17,
1129.90,1147.60,1161.20,1122.20,71.00,-0.0050,4-Apr-17,
1141.80,1097.40,1157.90,1095.60,98.50,0.0457,3-Apr-17,
1147.60,1086.10,1109.50,1074.20,70.98,0.0104,2-Apr-17,
1097.40,1079.10,1103.70,1067.50,50.66,0.0065,1-Apr-17,
1086.10,1037.90,1088.20,1035.20,90.99,0.0397,31-Mar-17,
1079.10,1041.90,1052.70,1020.90,74.99,-0.0038,30-Mar-17,
1037.90,1044.40,1058.70,1008.30,68.85,-0.0024,29-Mar-17,
1041.90,1045.10,1068.40,1015.50,80.00,-0.0007,28-Mar-17,
1044.40,969.40,1048.80,961.80,91.26,0.0781,27-Mar-17,
1045.10,966.30,1004.30,946.70,85.33,0.0032,26-Mar-17,
969.40,939.70,996.00,890.40,127.05,0.0283,25-Mar-17,
966.30,1035.00,1038.40,927.30,132.60,-0.0921,24-Mar-17,
939.70,1044.70,1062.80,1022.00,56.52,-0.0093,23-Mar-17,
1035.00,1121.30,1121.90,997.80,115.29,-0.0683,22-Mar-17,
1044.70,1047.50,1125.50,1043.90,92.59,0.0704,21-Mar-17,
1121.30,1022.60,1057.50,1005.00,61.43,0.0244,20-Mar-17,
1047.50,971.40,1063.70,967.30,106.45,0.0527,19-Mar-17,
1022.60,1071.70,1103.60,940.20,210.42,-0.0936,18-Mar-17,
971.40,1172.90,1174.90,1063.50,163.74,-0.0863,17-Mar-17,
1071.70,1253.40,1260.20,1119.00,132.77,-0.0643,16-Mar-17,
1172.90,1243.10,1256.90,1236.40,43.59,0.0083,15-Mar-17,
1253.40,1238.20,1255.50,1218.40,45.14,0.0040,14-Mar-17,
1243.10,1225.10,1245.60,1205.60,60.46,0.0107,13-Mar-17,
1238.20,1179.20,1235.50,1160.90,44.41,0.0389,12-Mar-17,
1225.10,1112.40,1202.70,1104.80,70.75,0.0601,11-Mar-17,
1179.20,1191.30,1330.40,988.70,190.47,-0.0663,10-Mar-17,
1112.40,1147.00,1207.00,1129.30,59.86,0.0387,9-Mar-17,
1191.30,1232.70,1242.00,1136.90,97.88,-0.0695,8-Mar-17,
1147.00,1277.00,1280.90,1148.70,87.72,-0.0347,7-Mar-17,
1232.70,1271.20,1280.60,1261.00,31.03,0.0046,6-Mar-17,
1277.00,1264.30,1273.30,1242.10,25.43,0.0055,5-Mar-17,
1271.20,1283.30,1285.80,1228.70,38.42,-0.0148,4-Mar-17,
1264.30,1255.50,1291.30,1250.80,67.28,0.0222,3-Mar-17,
1283.30,1222.70,1287.00,1212.00,78.49,0.0268,2-Mar-17,
1255.50,1189.30,1225.00,1154.60,51.15,0.0281,1-Mar-17,
1222.70,1188.80,1208.20,1175.80,50.58,0.0004,28-Feb-17,
1189.30,1171.60,1195.80,1164.30,35.47,0.0147,27-Feb-17,
1188.80,1149.10,1177.50,1130.60,30.77,0.0196,26-Feb-17,
1171.60,1176.50,1180.00,1116.20,45.86,-0.0233,25-Feb-17,
1149.10,1171.90,1211.70,1092.40,108.17,0.0039,24-Feb-17,
1176.50,1120.50,1181.60,1113.50,65.74,0.0459,23-Feb-17,
1171.90,1119.00,1132.30,1094.80,47.91,0.0013,22-Feb-17,
1120.50,1077.60,1123.00,1073.50,57.05,0.0385,21-Feb-17,
1119.00,1048.90,1081.80,1041.00,31.01,0.0273,20-Feb-17,
1077.60,1052.30,1056.50,1037.70,17.95,-0.0032,19-Feb-17,
1048.90,1049.40,1063.20,1044.70,25.36,0.0027,18-Feb-17,
1052.30,1031.90,1057.40,1025.90,45.71,0.0169,17-Feb-17,
1049.40,1008.20,1040.30,1007.40,38.08,0.0235,16-Feb-17,
1031.90,1008.30,1010.90,999.70,23.36,-0.0001,15-Feb-17,
1008.20,995.40,1013.80,986.50,39.54,0.0130,14-Feb-17,
1008.30,996.50,1007.60,975.10,32.91,-0.0012,13-Feb-17,
995.40,1008.30,1007.80,992.50,14.75,-0.0117,12-Feb-17,
996.50,997.60,1014.30,983.90,28.32,0.0107,11-Feb-17,
1008.30,979.00,1005.60,947.00,62.13,0.0191,10-Feb-17,
997.60,1055.50,1073.00,924.70,146.75,-0.0725,9-Feb-17,
979.00,1049.60,1069.20,1020.30,65.15,0.0056,8-Feb-17,
1055.50,1024.70,1054.10,1019.90,39.55,0.0243,7-Feb-17,
1049.60,1016.10,1030.60,1010.80,32.02,0.0084,6-Feb-17,
1024.70,1031.80,1033.70,1004.00,31.06,-0.0153,5-Feb-17,
1016.10,1013.00,1041.00,1000.40,39.46,0.0186,4-Feb-17,
1031.80,1004.00,1023.70,989.20,61.67,0.0090,3-Feb-17,
1013.00,982.40,1009.10,973.50,50.86,0.0219,2-Feb-17,
1004.00,965.50,986.60,959.80,45.22,0.0175,1-Feb-17,
982.40,920.70,967.50,917.40,54.67,0.0486,31-Jan-17,
965.50,914.50,922.30,911.50,19.06,0.0068,30-Jan-17,
920.70,918.50,922.40,912.70,11.05,-0.0043,29-Jan-17,
914.50,918.00,921.90,912.80,14.31,0.0005,28-Jan-17,
918.50,915.60,922.60,907.90,30.97,0.0027,27-Jan-17,
918.00,894.40,919.30,893.50,33.80,0.0236,26-Jan-17,
915.60,893.80,905.70,883.60,37.90,0.0007,25-Jan-17,
894.40,921.50,925.60,889.20,58.87,-0.0301,24-Jan-17,
893.80,918.80,928.00,910.80,32.74,0.0029,23-Jan-17,
921.50,919.80,938.40,888.60,47.93,-0.0011,22-Jan-17,
918.80,892.90,928.90,889.50,40.38,0.0302,21-Jan-17,
919.80,895.20,901.50,878.90,38.87,-0.0026,20-Jan-17,
892.90,872.00,905.30,870.70,58.44,0.0266,19-Jan-17,
895.20,899.70,913.70,845.90,69.26,-0.0307,18-Jan-17,
872.00,827.30,906.40,825.00,82.21,0.0874,17-Jan-17,
899.70,821.20,836.70,817.70,33.22,0.0075,16-Jan-17,
827.30,819.60,826.40,808.60,24.40,0.0019,15-Jan-17,
821.20,824.80,838.90,808.30,44.21,-0.0063,14-Jan-17,
819.60,810.10,835.00,771.00,89.86,0.0182,13-Jan-17,
824.80,785.40,828.20,739.50,120.24,0.0314,12-Jan-17,
810.10,904.40,917.70,751.60,194.44,-0.1315,11-Jan-17,
785.40,899.80,911.30,890.10,53.71,0.0051,10-Jan-17,
904.40,900.90,910.50,870.90,62.58,-0.0012,9-Jan-17,
899.80,888.90,936.10,875.80,76.91,0.0135,8-Jan-17,
900.90,886.20,900.90,806.70,130.66,0.0031,7-Jan-17,
888.90,989.30,1027.40,852.50,194.29,-0.1043,6-Jan-17,
886.20,1135.40,1150.60,874.50,240.01,-0.1286,5-Jan-17,
989.30,1033.30,1148.50,1022.30,156.27,0.0988,4-Jan-17,
1135.40,1017.00,1035.50,1006.50,54.79,0.0160,3-Jan-17,
1033.30,995.40,1031.70,990.20,64.95,0.0217,2-Jan-17,
1017.00,963.40,1001.60,956.10,41.15,0.0333,1-Jan-17,
995.40,959.00,965.50,942.40,27.56,0.0045,31-Dec-16,
963.40,971.10,971.60,927.40,70.84,-0.0124,30-Dec-16,
959.00,972.20,982.60,949.20,61.13,-0.0011,29-Dec-16,
971.10,925.80,974.50,925.50,77.29,0.0501,28-Dec-16,
972.20,898.40,937.90,893.40,49.69,0.0305,27-Dec-16,
925.80,891.10,909.30,885.90,38.79,0.0082,26-Dec-16,
898.40,891.10,895.20,851.40,42.48,0.0000,25-Dec-16,
891.10,917.20,920.50,880.80,46.03,-0.0285,24-Dec-16,
891.10,860.20,920.30,858.00,102.22,0.0663,23-Dec-16,
917.20,829.20,874.70,828.90,70.56,0.0373,22-Dec-16,
860.20,799.10,833.10,796.00,65.29,0.0377,21-Dec-16,
829.20,789.80,800.00,787.10,34.48,0.0118,20-Dec-16,
799.10,789.00,793.70,786.30,25.46,0.0010,19-Dec-16,
789.80,787.20,791.30,783.80,14.53,0.0023,18-Dec-16,
789.00,782.00,791.60,779.40,23.58,0.0065,17-Dec-16,
787.20,775.20,783.90,773.30,27.61,0.0088,16-Dec-16,
782.00,776.50,780.30,773.10,26.22,-0.0017,15-Dec-16,
775.20,778.70,780.80,771.00,24.78,-0.0029,14-Dec-16,
776.50,778.50,790.30,767.80,33.11,0.0003,13-Dec-16,
778.70,767.90,781.30,767.90,28.76,0.0138,12-Dec-16,
778.50,774.00,774.20,763.00,17.14,-0.0079,11-Dec-16,
767.90,770.50,777.00,769.20,18.02,0.0046,10-Dec-16,
774.00,768.50,773.50,765.00,24.18,0.0026,9-Dec-16,
770.50,765.60,773.40,761.20,28.78,0.0038,8-Dec-16,
768.50,758.20,769.00,754.30,34.87,0.0097,7-Dec-16,
765.60,754.30,762.50,750.90,33.43,0.0051,6-Dec-16,
758.20,766.40,769.20,746.00,51.17,-0.0157,5-Dec-16,
754.30,764.20,769.20,758.80,19.16,0.0028,4-Dec-16,
766.40,770.90,772.30,755.80,38.45,-0.0087,3-Dec-16,
764.20,752.60,779.00,752.30,63.22,0.0243,2-Dec-16,
770.90,742.50,755.50,741.10,54.03,0.0137,1-Dec-16,
752.60,732.60,745.40,730.60,39.28,0.0136,30-Nov-16,
742.50,733.30,737.00,727.80,32.57,-0.0010,29-Nov-16,
732.60,729.40,738.10,727.70,34.12,0.0053,28-Nov-16,
733.30,734.10,738.30,727.10,21.35,-0.0064,27-Nov-16,
729.40,740.40,741.00,725.60,22.58,-0.0084,26-Nov-16,
734.10,735.30,741.30,729.00,28.85,0.0069,25-Nov-16,
740.40,741.10,744.20,726.20,37.24,-0.0078,24-Nov-16,
735.30,749.30,750.90,731.30,37.87,-0.0110,23-Nov-16,
741.10,736.20,754.00,730.60,44.44,0.0179,22-Nov-16,
749.30,728.50,744.30,726.50,32.51,0.0105,21-Nov-16,
736.20,747.90,752.30,712.80,47.42,-0.0259,20-Nov-16,
728.50,747.00,755.30,737.40,25.63,0.0012,19-Nov-16,
747.90,737.50,751.40,731.00,39.71,0.0128,18-Nov-16,
747.00,740.30,751.90,730.10,62.77,-0.0037,17-Nov-16,
737.50,711.10,746.00,708.10,79.57,0.0410,16-Nov-16,
740.30,704.60,716.90,697.90,41.40,0.0093,15-Nov-16,
711.10,702.00,708.00,696.10,37.75,0.0037,14-Nov-16,
704.60,704.30,705.60,685.00,36.14,-0.0033,13-Nov-16,
702.00,715.00,717.40,701.10,27.60,-0.0150,12-Nov-16,
704.30,714.60,719.80,711.70,25.58,0.0006,11-Nov-16,
715.00,721.40,723.00,707.30,33.33,-0.0095,10-Nov-16,
714.60,710.90,741.20,707.10,70.70,0.0148,9-Nov-16,
721.40,705.40,714.60,701.00,39.73,0.0078,8-Nov-16,
710.90,709.90,711.70,698.30,30.74,-0.0064,7-Nov-16,
705.40,702.10,714.10,697.60,25.81,0.0111,6-Nov-16,
709.90,702.10,706.40,694.00,22.02,0.0000,5-Nov-16,
702.10,684.90,706.60,681.30,48.24,0.0251,4-Nov-16,
702.10,733.50,744.40,670.40,96.41,-0.0663,3-Nov-16,
684.90,726.80,735.80,718.10,39.04,0.0093,2-Nov-16,
733.50,698.70,734.40,695.20,68.07,0.0402,1-Nov-16,
726.80,697.30,707.20,682.20,38.05,0.0020,31-Oct-16,
698.70,715.00,714.90,689.50,39.33,-0.0247,30-Oct-16,
697.30,686.20,720.20,685.20,54.03,0.0418,29-Oct-16,
715.00,682.30,688.40,678.60,38.97,0.0058,28-Oct-16,
686.20,674.70,687.90,672.30,46.56,0.0113,27-Oct-16,
682.30,651.00,678.40,651.40,47.67,0.0364,26-Oct-16,
674.70,650.50,662.50,647.70,36.74,0.0008,25-Oct-16,
651.00,653.00,654.30,645.70,33.24,-0.0039,24-Oct-16,
650.50,655.50,661.20,648.80,21.91,-0.0037,23-Oct-16,
653.00,630.50,659.90,629.70,37.10,0.0397,22-Oct-16,
655.50,628.30,633.30,627.60,28.09,0.0034,21-Oct-16,
630.50,629.10,630.80,625.50,20.94,-0.0011,20-Oct-16,
628.30,635.30,637.30,624.10,35.29,-0.0099,19-Oct-16,
629.10,637.40,639.30,632.20,24.60,-0.0032,18-Oct-16,
635.30,640.10,641.30,634.90,27.69,-0.0043,17-Oct-16,
637.40,637.00,642.20,636.40,12.89,0.0049,16-Oct-16,
640.10,637.90,641.40,635.10,12.38,-0.0014,15-Oct-16,
637.00,635.60,640.50,630.70,31.42,0.0037,14-Oct-16,
637.90,636.00,639.50,632.30,25.62,-0.0006,13-Oct-16,
635.60,640.50,642.50,632.20,26.95,-0.0070,12-Oct-16,
636.00,617.30,642.30,615.60,55.77,0.0375,11-Oct-16,
640.50,615.80,618.80,612.80,25.23,0.0025,10-Oct-16,
617.30,617.70,618.30,613.00,13.43,-0.0030,9-Oct-16,
615.80,616.00,619.60,614.90,13.62,0.0026,8-Oct-16,
617.70,611.00,619.40,609.10,32.73,0.0083,7-Oct-16,
616.00,611.80,612.70,608.50,21.63,-0.0014,6-Oct-16,
611.00,609.00,613.70,608.00,23.40,0.0047,5-Oct-16,
611.80,611.60,612.70,606.50,24.99,-0.0043,4-Oct-16,
609.00,610.70,613.20,608.50,21.95,0.0015,3-Oct-16,
611.60,613.40,614.20,607.70,16.54,-0.0044,2-Oct-16,
610.70,608.10,615.00,607.10,16.93,0.0087,1-Oct-16,
613.40,604.70,608.80,602.30,23.95,0.0057,30-Sep-16,
608.10,604.70,607.20,602.00,25.32,0.0000,29-Sep-16,
604.70,605.50,606.90,602.60,18.94,-0.0013,28-Sep-16,
604.70,606.50,609.00,601.70,25.55,-0.0018,27-Sep-16,
605.50,601.50,608.50,598.20,27.51,0.0084,26-Sep-16,
606.50,602.60,604.90,598.30,13.28,-0.0018,25-Sep-16,
601.50,602.90,605.90,600.50,13.47,-0.0005,24-Sep-16,
602.60,595.60,603.70,594.10,25.92,0.0122,23-Sep-16,
602.90,597.20,599.80,592.80,22.44,-0.0026,22-Sep-16,
595.60,609.20,608.80,591.70,36.86,-0.0198,21-Sep-16,
597.20,609.80,611.30,605.90,22.61,-0.0010,20-Sep-16,
609.20,610.70,612.40,607.00,21.24,-0.0014,19-Sep-16,
609.80,607.10,612.40,605.20,16.33,0.0060,18-Sep-16,
610.70,607.80,609.60,604.50,15.89,-0.0012,17-Sep-16,
607.10,608.10,610.40,605.20,21.85,-0.0005,16-Sep-16,
607.80,609.50,610.70,605.10,22.69,-0.0023,15-Sep-16,
608.10,608.60,612.20,606.40,24.24,0.0015,14-Sep-16,
609.50,608.00,612.00,604.90,27.52,0.0010,13-Sep-16,
608.60,605.60,610.60,603.00,27.95,0.0039,12-Sep-16,
608.00,624.50,630.80,592.80,36.54,-0.0303,11-Sep-16,
605.60,623.20,627.50,621.10,15.28,0.0022,10-Sep-16,
624.50,625.60,627.60,617.30,28.33,-0.0039,9-Sep-16,
623.20,613.20,629.30,611.30,36.33,0.0202,8-Sep-16,
625.60,610.40,616.50,606.20,30.03,0.0045,7-Sep-16,
613.20,605.80,612.00,603.50,24.33,0.0077,6-Sep-16,
610.40,609.50,610.60,598.80,25.29,-0.0062,5-Sep-16,
605.80,598.80,615.20,590.80,30.69,0.0179,4-Sep-16,
609.50,575.30,605.00,572.60,35.70,0.0409,3-Sep-16,
598.80,572.00,577.60,569.30,26.61,0.0058,2-Sep-16,
575.30,573.90,705.00,569.40,25.87,-0.0033,1-Sep-16,
572.00,577.30,578.30,571.70,24.93,-0.0060,31-Aug-16,
573.90,574.20,579.90,572.50,27.48,0.0054,30-Aug-16,
577.30,575.00,578.60,571.40,23.86,-0.0013,29-Aug-16,
574.20,570.30,576.30,569.20,12.83,0.0081,28-Aug-16,
575.00,579.40,580.40,567.30,18.69,-0.0156,27-Aug-16,
570.30,578.00,582.70,575.80,21.17,0.0024,26-Aug-16,
579.40,579.70,580.70,570.80,32.73,-0.0029,25-Aug-16,
578.00,583.60,584.50,576.80,28.06,-0.0067,24-Aug-16,
579.70,587.50,589.90,578.60,32.08,-0.0067,23-Aug-16,
583.60,580.70,591.90,577.10,33.56,0.0117,22-Aug-16,
587.50,582.60,585.30,577.80,14.16,-0.0033,21-Aug-16,
580.70,574.60,583.50,572.30,23.12,0.0140,20-Aug-16,
582.60,573.40,577.90,566.30,25.53,0.0020,19-Aug-16,
574.60,572.30,579.50,570.80,30.39,0.0018,18-Aug-16,
573.40,580.20,581.10,568.70,32.76,-0.0135,17-Aug-16,
572.30,567.00,583.40,563.40,37.69,0.0234,16-Aug-16,
580.20,569.10,575.00,559.30,33.77,-0.0037,15-Aug-16,
567.00,584.60,585.80,559.90,33.07,-0.0266,14-Aug-16,
569.10,587.10,590.10,582.80,19.30,-0.0043,13-Aug-16,
584.60,587.80,591.10,582.20,25.50,-0.0012,12-Aug-16,
587.10,590.90,599.20,585.40,39.83,-0.0052,11-Aug-16,
587.80,585.30,600.50,580.90,49.57,0.0097,10-Aug-16,
590.90,589.20,591.20,581.10,25.97,-0.0068,9-Aug-16,
585.30,590.80,594.20,585.40,24.88,-0.0027,8-Aug-16,
589.20,586.50,596.00,580.90,26.20,0.0075,7-Aug-16,
590.80,574.70,596.70,565.30,25.38,0.0205,6-Aug-16,
586.50,576.20,580.00,565.80,27.89,-0.0027,5-Aug-16,
574.70,566.40,584.90,559.50,44.82,0.0173,4-Aug-16,
576.20,513.40,573.10,514.10,85.93,0.1032,3-Aug-16,
566.40,607.00,613.80,471.40,130.91,-0.1542,2-Aug-16,
513.40,621.90,627.90,603.50,66.66,-0.0239,1-Aug-16,
607.00,654.70,654.90,621.40,62.89,-0.0502,31-Jul-16,
621.90,655.40,657.50,652.10,19.35,-0.0011,30-Jul-16,
654.70,654.10,657.40,651.00,27.04,0.0020,29-Jul-16,
655.40,654.50,658.00,650.80,28.11,-0.0006,28-Jul-16,
654.10,654.40,659.10,646.00,29.89,0.0002,27-Jul-16,
654.50,654.00,657.80,643.50,49.39,0.0006,26-Jul-16,
654.40,659.30,662.50,651.10,34.38,-0.0080,25-Jul-16,
654.00,655.20,664.20,651.00,29.82,0.0063,24-Jul-16,
659.30,651.10,658.20,648.00,29.89,0.0062,23-Jul-16,
655.20,664.60,669.40,645.70,65.90,-0.0203,22-Jul-16,
651.10,664.40,666.50,657.80,32.17,0.0003,21-Jul-16,
664.60,671.10,672.30,659.50,37.56,-0.0100,20-Jul-16,
664.40,670.40,673.20,663.60,30.40,0.0011,19-Jul-16,
671.10,676.30,680.40,664.60,42.58,-0.0088,18-Jul-16,
670.40,660.70,680.90,660.10,46.84,0.0237,17-Jul-16,
676.30,664.20,665.40,655.70,20.39,-0.0053,16-Jul-16,
660.70,657.30,667.50,656.50,35.83,0.0106,15-Jul-16,
664.20,661.20,661.90,646.30,48.20,-0.0059,14-Jul-16,
657.30,670.60,672.00,656.00,62.96,-0.0140,13-Jul-16,
661.20,646.70,673.20,644.60,66.59,0.0369,12-Jul-16,
670.60,647.10,657.50,640.00,45.94,-0.0006,11-Jul-16,
646.70,651.80,652.00,636.80,29.26,-0.0072,10-Jul-16,
647.10,662.80,663.50,620.70,96.01,-0.0165,9-Jul-16,
651.80,635.30,663.40,630.20,75.89,0.0433,8-Jul-16,
662.80,672.70,676.20,605.00,153.61,-0.0557,7-Jul-16,
635.30,663.70,678.40,662.20,47.05,0.0136,6-Jul-16,
672.70,675.20,679.20,657.30,54.64,-0.0170,5-Jul-16,
663.70,661.60,679.00,644.00,63.91,0.0204,4-Jul-16,
675.20,698.10,701.50,644.60,99.27,-0.0522,3-Jul-16,
661.60,674.60,700.50,671.50,67.38,0.0348,2-Jul-16,
698.10,670.00,685.10,661.10,92.23,0.0068,1-Jul-16,
674.60,636.50,673.00,631.20,88.20,0.0526,30-Jun-16,
670.00,644.90,645.90,621.80,80.22,-0.0129,29-Jun-16,
636.50,644.70,659.30,634.30,76.66,0.0004,28-Jun-16,
644.90,625.40,650.30,615.20,99.81,0.0308,27-Jun-16,
644.70,663.50,665.20,609.90,88.93,-0.0574,26-Jun-16,
625.40,656.90,688.10,640.80,100.46,0.0101,25-Jun-16,
663.50,620.80,687.40,616.40,196.69,0.0581,24-Jun-16,
656.90,590.60,629.50,539.30,261.74,0.0513,23-Jun-16,
620.80,667.40,677.80,586.60,202.32,-0.1151,22-Jun-16,
590.60,734.00,732.20,626.00,248.08,-0.0907,21-Jun-16,
667.40,761.00,764.60,717.40,112.29,-0.0356,20-Jun-16,
734.00,753.80,765.10,740.40,60.45,0.0096,19-Jun-16,
761.00,743.90,776.00,727.10,120.53,0.0133,18-Jun-16,
753.80,761.20,771.90,704.20,215.87,-0.0227,17-Jun-16,
743.90,690.80,769.70,687.40,229.57,0.1020,16-Jun-16,
761.20,685.10,695.10,670.50,78.62,0.0082,15-Jun-16,
690.80,700.10,702.50,654.70,135.65,-0.0213,14-Jun-16,
685.10,666.50,718.20,652.80,216.73,0.0503,13-Jun-16,
700.10,591.60,683.80,592.80,217.38,0.1267,12-Jun-16,
666.50,577.90,592.60,576.30,42.22,0.0237,11-Jun-16,
591.60,574.70,579.30,571.10,45.50,0.0056,10-Jun-16,
577.90,580.50,580.70,569.30,48.61,-0.0100,9-Jun-16,
574.70,575.60,582.40,567.80,49.60,0.0086,8-Jun-16,
580.50,583.60,591.30,543.60,84.69,-0.0137,7-Jun-16,
575.60,574.90,586.70,571.70,63.68,0.0151,6-Jun-16,
583.60,572.00,583.60,567.80,64.52,0.0052,5-Jun-16,
574.90,567.00,592.70,560.90,87.41,0.0087,4-Jun-16,
572.00,537.10,573.70,534.30,106.25,0.0557,3-Jun-16,
567.00,537.40,541.50,530.50,52.88,-0.0006,2-Jun-16,
537.10,528.90,542.30,521.30,72.41,0.0160,1-Jun-16,
537.40,532.30,546.90,513.20,114.08,-0.0063,31-May-16,
528.90,516.00,544.20,512.80,77.53,0.0314,30-May-16,
532.30,524.20,548.00,493.20,152.57,-0.0156,29-May-16,
516.00,474.00,531.80,467.00,150.17,0.1058,28-May-16,
524.20,453.30,479.20,452.70,135.68,0.0458,27-May-16,
474.00,449.80,454.30,447.70,37.72,0.0078,26-May-16,
453.30,446.10,451.20,445.40,37.72,0.0082,25-May-16,
449.80,443.70,447.90,442.00,33.22,0.0055,24-May-16,
446.10,439.60,445.00,438.20,35.90,0.0093,23-May-16,
443.70,443.60,444.20,436.90,28.74,-0.0091,22-May-16,
439.60,442.10,445.20,439.70,23.00,0.0035,21-May-16,
443.60,442.70,447.80,435.40,48.43,-0.0012,20-May-16,
442.10,454.20,455.20,441.10,59.39,-0.0255,19-May-16,
442.70,453.30,456.60,452.40,32.61,0.0021,18-May-16,
454.20,454.90,456.30,451.70,34.63,-0.0036,17-May-16,
453.30,458.10,459.60,450.70,36.60,-0.0071,16-May-16,
454.90,456.40,460.30,455.00,21.20,0.0037,15-May-16,
458.10,455.40,457.70,453.60,20.36,0.0023,14-May-16,
456.40,454.40,457.20,451.50,32.39,0.0022,13-May-16,
455.40,452.50,455.30,448.40,49.19,0.0043,12-May-16,
454.40,449.40,456.10,449.60,39.97,0.0070,11-May-16,
452.50,460.40,462.10,446.80,59.99,-0.0241,10-May-16,
449.40,457.90,464.20,455.40,48.42,0.0056,9-May-16,
460.40,458.50,460.20,454.90,27.60,-0.0013,8-May-16,
457.90,459.60,460.60,454.60,30.97,-0.0024,7-May-16,
458.50,448.10,461.50,445.70,68.43,0.0256,6-May-16,
459.60,445.80,449.20,444.40,41.89,0.0051,5-May-16,
448.10,450.30,450.90,444.20,39.44,-0.0099,4-May-16,
445.80,444.20,451.50,441.50,49.75,0.0137,3-May-16,
450.30,452.20,453.90,440.20,73.85,-0.0178,2-May-16,
444.20,448.50,454.20,447.50,21.75,0.0083,1-May-16,
452.20,455.00,456.90,446.60,35.31,-0.0142,30-Apr-16,
448.50,448.50,456.30,445.20,44.85,0.0145,29-Apr-16,
455.00,447.00,450.10,433.90,81.94,0.0033,28-Apr-16,
448.50,466.00,467.90,444.60,90.81,-0.0408,27-Apr-16,
447.00,461.70,468.90,459.20,67.56,0.0092,26-Apr-16,
466.00,457.60,466.20,451.80,81.66,0.0091,25-Apr-16,
461.70,450.10,461.80,447.90,74.43,0.0166,24-Apr-16,
457.60,445.30,451.50,443.10,42.36,0.0108,23-Apr-16,
450.10,449.30,450.20,441.90,49.71,-0.0090,22-Apr-16,
445.30,441.20,450.80,439.50,63.13,0.0185,21-Apr-16,
449.30,434.90,442.90,432.50,74.36,0.0143,20-Apr-16,
441.20,427.70,436.10,426.80,45.68,0.0169,19-Apr-16,
434.90,426.30,429.10,424.40,32.58,0.0034,18-Apr-16,
427.70,430.00,430.60,423.80,25.59,-0.0088,17-Apr-16,
426.30,428.70,432.00,426.80,29.02,0.0032,16-Apr-16,
430.00,424.00,429.50,423.30,54.12,0.0110,15-Apr-16,
428.70,423.50,425.40,421.80,30.66,0.0013,14-Apr-16,
424.00,424.70,426.60,421.40,38.09,-0.0030,13-Apr-16,
423.50,421.40,426.70,420.70,57.71,0.0079,12-Apr-16,
424.70,420.30,422.40,418.10,36.39,0.0028,11-Apr-16,
421.40,418.00,421.60,416.70,23.30,0.0053,10-Apr-16,
420.30,417.70,418.90,412.40,29.43,0.0009,9-Apr-16,
418.00,420.10,423.50,415.50,46.95,-0.0058,8-Apr-16,
417.70,421.30,422.00,417.90,36.06,-0.0027,7-Apr-16,
420.10,422.10,422.80,419.50,32.67,-0.0019,6-Apr-16,
421.30,419.30,423.70,418.00,40.89,0.0065,5-Apr-16,
422.10,419.10,420.40,416.20,33.44,0.0006,4-Apr-16,
419.30,418.50,420.20,417.00,22.80,0.0013,3-Apr-16,
419.10,415.60,420.10,415.10,31.31,0.0069,2-Apr-16,
418.50,415.70,416.90,412.80,38.22,0.0000,1-Apr-16,
415.60,412.40,417.20,411.50,41.84,0.0078,31-Mar-16,
415.70,415.00,416.20,408.40,43.28,-0.0062,30-Mar-16,
412.40,422.20,424.50,406.40,69.11,-0.0171,29-Mar-16,
415.00,424.60,425.40,419.70,43.45,-0.0056,28-Mar-16,
422.20,416.50,427.40,415.50,61.72,0.0194,27-Mar-16,
424.60,415.70,417.70,413.90,28.06,0.0019,26-Mar-16,
416.50,414.70,417.30,412.40,34.59,0.0023,25-Mar-16,
415.70,417.00,417.70,412.90,38.83,-0.0054,24-Mar-16,
414.70,416.20,419.60,414.20,40.61,0.0019,23-Mar-16,
417.00,411.10,417.90,410.80,49.08,0.0124,22-Mar-16,
416.20,411.50,413.10,407.30,43.16,-0.0010,21-Mar-16,
411.10,408.70,413.50,407.20,30.54,0.0069,20-Mar-16,
411.50,408.20,410.50,402.10,37.00,0.0013,19-Mar-16,
